Tag,node_outputs,pipe_outputs,igeom,ArcGIS_file_name,nyrs,qset,q_in,q_out,k_r,Cp_r,rho_r,k_f,Cp_f,rho_f,nu_f,Tf_ini,RandGrad,Tr,d_set,eps,reuse_geom,max_radius,flow_model,heat_model,Qth_tree,Thermal Performance,int_d,B,sumdQrel_th,maxdQrel_th,a,b,num_doubles,maxtraintime,AI_modelpath,timesteps,max_sim_time,n_steps,nz,nitermax,niter,VF_speed_th,grid_width,grid_height,no_seams,h_pipe_length,v_pipe_length,seam_spacing,connections,fixed_head_node,testbank,reloadTrock,init_time,gw_darcy_velocity,mat_prop_case,open_th,well_exclusion_th,Hydraulic_conductivity,Porosity,rng_seed,COP,mat_d_prop,mat_K_prop,mat_pipe_ids,depths
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0121],[1026],[6222],2.8,934,2400,0.58,4186,1000,1.20E-06,9.94,0.032,[-0.032 8.8],2.48,0.9,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.63559882,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0031],[1026],[6222],2.5,967,2400,0.58,4186,1000,1.20E-06,10.52,0.036,[-0.036 8.8],1.68,0.9,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0578],[1026],[6222],2.2,939,2400,0.58,4186,1000,1.20E-06,9.07,0.026,[-0.026 8.8],2.34,0.8,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.316741639,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0366],[1026],[6222],2.3,945,2400,0.58,4186,1000,1.20E-06,9.94,0.032,[-0.032 8.8],1.64,0.9,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0024],[1026],[6222],2.6,946,2400,0.58,4186,1000,1.20E-06,9.215,0.027,[-0.027 8.8],2,0.6,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0449],[1026],[6222],2.6,974,2400,0.58,4186,1000,1.20E-06,8.49,0.022,[-0.022 8.8],2.29,0.5,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.371185745,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0507],[1026],[6222],2.6,964,2400,0.58,4186,1000,1.20E-06,10.23,0.034,[-0.034 8.8],1.8,0.2,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0212],[1026],[6222],2.6,938,2400,0.58,4186,1000,1.20E-06,8.635,0.023,[-0.023 8.8],2.02,0.1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0106],[1026],[6222],2.9,937,2400,0.58,4186,1000,1.20E-06,9.505,0.029,[-0.029 8.8],2.73,0.6,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.673841472,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0667],[1026],[6222],2.9,999,2400,0.58,4186,1000,1.20E-06,10.52,0.036,[-0.036 8.8],2.84,0.1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.327091382,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0445],[1026],[6222],2.3,943,2400,0.58,4186,1000,1.20E-06,7.91,0.018,[-0.018 8.8],3.37,0.4,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.355701442,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0475],[1026],[6222],2.6,1000,2400,0.58,4186,1000,1.20E-06,9.36,0.028,[-0.028 8.8],2.85,0.6,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.361724723,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0413],[1026],[6222],2.7,980,2400,0.58,4186,1000,1.20E-06,8.345,0.021,[-0.021 8.8],1.28,0.8,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0351],[1026],[6222],3,962,2400,0.58,4186,1000,1.20E-06,9.94,0.032,[-0.032 8.8],2.56,0.5,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.428325381,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0015],[1026],[6222],3,964,2400,0.58,4186,1000,1.20E-06,9.215,0.027,[-0.027 8.8],2.28,0.7,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0229],[1026],[6222],2.5,920,2400,0.58,4186,1000,1.20E-06,7.765,0.017,[-0.017 8.8],3.13,1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.484621013,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0054],[1026],[6222],2.5,947,2400,0.58,4186,1000,1.20E-06,8.925,0.025,[-0.025 8.8],1.89,0.2,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0677],[1026],[6222],2.6,975,2400,0.58,4186,1000,1.20E-06,9.505,0.029,[-0.029 8.8],1.74,1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0052],[1026],[6222],2.5,937,2400,0.58,4186,1000,1.20E-06,9.65,0.03,[-0.03 8.8],3.17,0.3,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.813775508,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0205],[1026],[6222],3,993,2400,0.58,4186,1000,1.20E-06,9.65,0.03,[-0.03 8.8],3.11,1,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.536489249,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0202],[1026],[6222],2.3,997,2400,0.58,4186,1000,1.20E-06,9.07,0.026,[-0.026 8.8],3.53,0.7,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.507152458,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0591],[1026],[6222],2.4,939,2400,0.58,4186,1000,1.20E-06,9.215,0.027,[-0.027 8.8],2.2,0.3,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-05,1,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.0259],[1026],[6222],2.5,984,2400,0.58,4186,1000,1.20E-06,10.23,0.034,[-0.034 8.8],3.07,0.8,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.462856042,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
Scenario_1_SA,"Tn T(C),head Head(m),tt_n transit_times(s),wells Well_positions,n_tree_idx Tree_pos,node_id node_id,f2 Head_error(m)","pipe_id pipe_id,Re Re,v Water_velocity(m/s),Q Flow_rate_mag(m3/s),Qv Flow_rate(m3/s),poro Porosity,rp ThermalFront(m),Tp Pipe_T(C),pmod T_Calc_Case,K Hydraulic_Conductivity(m/s),d Pipe_Diameter(m),f1 Flow_error(m3/s)",step_load_GIS_geometry,"[data/maps/OldMaps/HuttonFull.shp, data/maps/OldMaps/BustyZ.shp ]",30,[0.067],[1026],[6222],2.2,974,2400,0.58,4186,1000,1.20E-06,7.765,0.017,[-0.017 8.8],2.69,0.6,1,500,step_mineflow_pipes,mine_heat_MMF,1.00E-07,0.296512101,1000,2,1.00E-07,1.00E-07,0.5,0.5,10,40,AI/mlp_net_12_6_3_40y.mat,2500,20,10,10,100,1,1.00E-14,3,3,1,50,50,100,[6002 1130; 1594 1598;4663 5365; 1642 1653],[6 0],0,0,0,0,1,0.5,30,3.00E-02,0.2,1,1,[5],[ 3e-2],[],[]
